city,activity,name,latitude,longitude,price,rating,place_id
Dahab,Snorkeling,Three Pools Beach,28.43754423,34.4586497,25,4,1
Dahab,Snorkeling,Blue Lagoon Beach,28.63543057,34.57851294,20,4,2
Dahab,Snorkeling,Blue Hole Beach,28.57262348,34.53717615,20,4,3
Dahab,Snorkeling,Colored Canyon,29.14706628,34.58988817,60,4,4
Dahab,Snorkeling,Abu Gallum,28.61493606,34.55947527,51,4,5
Dahab,Snorkeling,Eel Garden,28.50509285,34.51974237,60,4,6
Dahab,Snorkeling,LightHouse Beach,28.49917745,34.5199179,24.93,4,7
Dahab,Snorkeling,Gabr El Bent,28.35323804,34.4336267,22,4,8
Dahab,Windsurfing,Kite Lagoon,28.47934271,34.50257257,70,4,9
Dahab,Windsurfing,Happy Kite School,28.47754791,34.50273347,68,4,10
Dahab,Windsurfing,Dahab Stars,28.47959455,34.49320627,28,4,11
Dahab,Windsurfing,Soul-Kiters,28.47835132,34.50208497,50,4,12
Dahab,Windsurfing,Harry Nass Dahab Windsurf,28.47742043,34.50128557,60,4,13
Dahab,Windsurfing,Winderland and Windsurf Center,28.47967412,34.49536247,65,4,14
Dahab,Windsurfing,Fanatic The Boarders Center Dahab,28.47997105,34.4967687,60,4,15
Dahab,Safari,King Safari Dahab,28.49672815,34.51657367,500,4,16
Dahab,Safari,Palma Bedouin  Safari,28.49696158,34.51656607,500,4,17
Dahab,Safari,Desert Fox Safari,28.50914875,34.5136138,500,4,18
Dahab,Safari,Dahab Safari Day Tours,28.49452195,34.51659877,450,4,19
Dahab,Safari,White Canyon,28.88629719,34.4265175,48,4,20
Dahab,Safari,St. Catherine Monastery,28.55592954,33.97603727,45,4,21
Dahab,Safari,Wadi al-Weshwashy,29.16212324,34.6451423,40,4,22
Dahab,Camping,El rayga camp,28.49813495,34.5160181,70,4,23
Dahab,Camping,Lagoona,28.48021625,34.51232667,75,4,24
Dahab,Cafe and Restaurant,Athanor-Cafe -pizzeria,28.4999514,34.51983687,125,4,25
Dahab,Cafe and Restaurant,Cafe Paris Dahab,28.49710831,34.51667347,150,4,26
Dahab,Cafe and Restaurant,Namaste Indian Cuisine,28.50025637,34.51823767,160,4,27
Dahab,Cafe and Restaurant,Si Omar Restaurant,28.49540614,34.51628527,150,4,28
Dahab,Cafe and Restaurant,Tea Garden Cafe,28.49144655,34.515265,210,4,29
Dahab,Cafe and Restaurant,The Kitchen Restaurant,28.49736887,34.51702633,120,4,30
Dahab,Cafe and Restaurant,Laziz Burger,28.50036215,34.51961157,100,4,31
Dahab,Cafe and Restaurant,Kung Fu Pasta,28.49342735,34.517189,170,4,32
Dahab,Cafe and Restaurant,Karkor Restaurant,28.50019483,34.5197722,170,4,33
Dahab,Cafe and Restaurant,Shams Restaurant,28.49224085,34.51689817,200,4,34
Dahab,Cafe and Restaurant,Eel Garden View Restaurant,28.50509285,34.51974237,200,4,35
Dahab,Cafe and Restaurant,Meya meya,28.55504726,34.52116257,200,4,36
Dahab,Cafe and Restaurant,Red Cat,28.49992515,34.51969607,200,4,37
Dahab,Cafe and Restaurant,Shark Restaurant,28.49829552,34.5177961,200,4,38
Dahab,Cafe and Restaurant,Ralph's German Bakery,28.49982353,34.51915697,100,4,39
Dahab,Cafe and Restaurant,Ali Baba Restaurant,28.49769705,34.5171351,300,4,40
Dahab,Cafe and Restaurant,Yum Yum,28.49257585,34.51592557,100,4,41
Dahab,Cafe and Restaurant,Friends Restaurant,28.49797635,34.5174255,250,4,42
Dahab,Cafe and Restaurant,King Chicken Restaurant,28.49293275,34.51593057,200,4,43
Dahab,Cafe and Restaurant,Everday Cafe and Restaurant,28.49235195,34.53840519,300,4,44
Dahab,Cafe and Restaurant,El fanar Restaurant,28.49781225,34.51740917,250,4,45
Dahab,Cafe and Restaurant,Nemo Restaurant,28.49808885,34.51754447,300,4,46
Dahab,Cafe and Restaurant,Ramez and Paola Restaurant,28.49019955,34.51605587,250,4,47
Dahab,Cafe and Restaurant,Al Capone Restaurant,28.49679074,34.51677484,300,4,48
Dahab,Cafe and Restaurant,Yalla Bar,28.49896784,34.51857057,300,4,49
Dahab,Cafe and Restaurant,Food Urge Restaurant,28.50574195,34.51971167,150,4,50
Dahab,Cafe and Restaurant,The Caves ,28.41668141,34.45608587,200,4,51
Dahab,Cafe and Restaurant,El dorado Lodge and Restaurant,28.50404988,34.51978127,200,4,52
Dahab,Cafe and Restaurant,Planet Cafe,28.48427655,34.469815,200,4,53
Dahab,Cafe and Restaurant,Jackie's Restaurant,28.49703655,34.516879,200,4,54
Dahab,Cafe and Restaurant,Dai Pescatori Restaurant,28.50601595,34.51967967,350,4,55
Dahab,Cafe and Restaurant,Nirvana Restaurant,28.49897145,34.51940437,200,4,56
Dahab,Cafe and Restaurant,Aladdin Restaurant,28.49697385,34.516833,200,4,57
Dahab,Cafe and Restaurant,Sea House Restaurant,28.49783341,34.51716727,200,4,58
Dahab,Cafe and Restaurant,Penguin Restaurant,28.49063615,34.51601707,100,4,59
Dahab,Cafe and Restaurant,Same same But Different Restaurant,28.49578655,34.51691267,150,4,60
Dahab,Cafe and Restaurant,Kakao Cafe,28.50459125,34.51960647,100,4,61
Dahab,Cafe and Restaurant,Sababa Hotel,28.49864441,34.51758028,200,4,62
Dahab,Cafe and Restaurant,Shahrzad Cafe and Restaurant,28.49489485,34.5145563,70,4,63
Dahab,Cafe and Restaurant,The Vegan Lab,28.50018695,34.51697987,250,4,64
Dahab,Cafe and Restaurant,Fresh Fish Restaurant,28.49901632,34.51909127,200,4,65
Dahab,Cafe and Restaurant,Shells Restaurant,28.4991343,34.5194168,100,4,66
Dahab,Cafe and Restaurant,Jasmine Restaurant,28.48929145,34.5158947,200,4,67
Dahab,Cafe and Restaurant,Gree Valley Restaurant,28.49768235,34.51701727,250,4,68
Dahab,Cafe and Restaurant,GrillHouse Restaurant,28.50028235,34.51745287,200,4,69
Dahab,Cafe and Restaurant,Fish and Fries Restaurant,28.49987469,34.51979485,300,4,70
Dahab,Cafe and Restaurant,The roof Garden Restaurant,28.49962003,34.51969297,200,4,71
Dahab,Cafe and Restaurant,Sheikh Ali Cafe and Restaurant,28.49170227,34.51381927,300,4,72
Dahab,Cafe and Restaurant,Garage Restaurant Cafe and More,28.50925283,34.51359744,150,4,73
Dahab,Cafe and Restaurant,El Mundo Restaurant,28.48935855,34.51470227,400,4,74
Dahab,Cafe and Restaurant,Antika Restaurant,28.50885594,34.53050263,150,4,75
Dahab,Cafe and Restaurant,Lindy Dahab Restaurant,28.49452975,34.51751777,200,4,76
Dahab,Cafe and Restaurant,View Restaurant,28.50492083,34.5196116,300,4,77
Dahab,Cafe and Restaurant,Box Meal Restaurant,28.50021005,34.51959217,200,4,78
Dahab,Cafe and Restaurant,Hell's Kitchen Restaurant,28.49913248,34.51983607,300,4,79
Dahab,Cafe and Restaurant,Zanooba Slow Cooking,28.50050155,34.51972627,250,4,80
Dahab,Cafe and Restaurant,Alcapone Restaurant,28.49676245,34.51678557,300,4,81
Dahab,Cafe and Restaurant,Fresca Restaurant,28.49963558,34.51968517,150,4,82
Dahab,Cafe and Restaurant,Bonappetit Dahab Restaurant,28.49186445,34.5156976,150,4,83
Dahab,Cafe and Restaurant,Timoja Restaurant and Lounge,28.49900735,34.51844447,100,4,84
Dahab,Cafe and Restaurant,The Princess Restaurant Homemade,28.50724475,34.5167212,100,4,85
Dahab,Cafe and Restaurant,Soup Bar Dahab,28.50889235,34.51608787,75,4,86
Dahab,Cafe and Restaurant,Octobus Restaurant,28.49017812,34.51485727,100,4,87
Dahab,Cafe and Restaurant,JoMo Restaurant,28.48852855,34.5143203,200,4,88
Dahab,Cafe and Restaurant,Marley's Restaurant and Cafe,28.49818395,34.51761927,150,4,89
Dahab,Cafe and Restaurant,Mariam Fish Restaurant,28.50721688,34.51688417,150,4,90
Dahab,Cafe and Restaurant,Tango Sandwich,28.49498612,34.5170619,200,4,91
Dahab,Cafe and Restaurant,Beirut Restaurant,28.50722043,34.5165468,150,4,92
Dahab,Cafe and Restaurant,Namaste 2,28.49530712,34.51698137,160,4,93
Dahab,Cafe and Restaurant,Seaduction Dahab,28.51084565,34.5163969,300,4,94
Dahab,Cafe and Restaurant,Japanese Restaurant,28.4975267,34.51663458,150,4,95
Dahab,Cafe and Restaurant,Sea Bride,28.49406455,34.51584247,350,4,96
Dahab,Cafe and Restaurant,Tim's Munch,28.49847805,34.51783557,200,4,97
Dahab,Cafe and Restaurant,Tota Restaurant,28.49557412,34.51667427,150,4,98
Dahab,Cafe and Restaurant,La Baia,28.49754985,34.51685757,200,4,99
Dahab,Cafe and Restaurant,Kitchen Express,28.49980385,34.51971887,150,4,100
Dahab,Cafe and Restaurant,The holy Chef Restaurant,28.49934948,34.51991167,150,4,101
Dahab,Cafe and Restaurant,Seaweed Sushi Bar,28.49970425,34.51954687,150,4,102
Dahab,Cafe and Restaurant,Honey Burger,28.49042175,34.5152368,100,4,103
Dahab,Cafe and Restaurant,Bayside Eatery,28.49913375,34.5191345,100,4,104
Dahab,Cafe and Restaurant,Al Ostaz Restaurant,28.49403445,34.5155564,50,4,105
Dahab,Cafe and Restaurant,El siwisy Restaurant,28.50516017,34.5152237,100,4,106
Dahab,Cafe and Restaurant,Zeitouna Restaurant,28.47952484,34.49996245,250,4,107
Dahab,Cafe and Restaurant,Mirage Restaurant,28.48259232,34.49712397,200,4,108
Dahab,Cafe and Restaurant,Russian Restaurant,28.49815936,34.51653226,200,4,109
Dahab,Cafe and Restaurant,Pizza Star,28.49314692,34.51532777,150,4,110
Dahab,Cafe and Restaurant,Steakout Restaurant,28.50152568,34.52035257,275,4,111
Dahab,Cafe and Restaurant,That restaurant By HK,28.50056365,34.51589207,200,4,112
Dahab,Cafe and Restaurant,El Primo Restaurant,28.50466925,34.52005987,300,4,113
Dahab,Cafe and Restaurant,Ghazala Restaurant,28.4875101,34.51548598,200,4,114
Dahab,Cafe and Restaurant,Happy Hour Dahab,28.50506355,34.51984227,150,4,115
Dahab,Cafe and Restaurant,City Burger,28.49544975,34.51693477,150,4,116
Dahab,Cafe and Restaurant,Melinka Restaurant,28.50406465,34.5128461,200,4,117
Dahab,Cafe and Restaurant,Dahabians Restaurant,28.49508135,34.51662867,200,4,118
Dahab,Cafe and Restaurant,Blue Cactus Dahab,28.48781925,34.5155313,100,4,119
Dahab,Cafe and Restaurant,Om Mahmoud Restaurant,28.49328545,34.5155028,50,4,120
Dahab,Cafe and Restaurant,Bashk-ha Restaurant,28.49402532,34.51612267,50,4,121
Dahab,Cafe and Restaurant,Abu Hassan Dahab,28.50659455,34.51714877,100,4,122
Dahab,Cafe and Restaurant,Nesima Resort,28.49317745,34.51619787,300,4,123
Dahab,Cafe and Restaurant,Lost Land Restaurant,28.49196855,34.51582537,150,4,124
Dahab,Cafe and Restaurant,El Khaima Restaurant,28.48064598,34.49423927,200,4,125
Dahab,Cafe and Restaurant,Waffle House Dahab,28.50018015,34.5171139,200,4,126
Dahab,Cafe and Restaurant,Doors Cafe Dahab,28.49928305,34.51976787,150,4,127
Dahab,Cafe and Restaurant,Modulo Cafe and restaurant,28.51098843,34.51107457,200,4,128
Dahab,Cafe and Restaurant,Marine Garden camp,28.50012785,34.5201301,200,4,129
Dahab,Cafe and Restaurant,Al Sultan's Kitchen,28.5032809,34.51229157,150,4,130
Dahab,Cafe and Restaurant,Zoghby Restaurant,28.51008263,34.51541197,100,4,131
Dahab,Cafe and Restaurant,Roots Kushary and More,28.50216863,34.51967677,50,4,132
Dahab,Cafe and Restaurant,Noor El-Sabah,28.51233173,34.5143441,50,4,133
Dahab,Cafe and Restaurant,Bedouin Bread,28.50891121,34.51608787,50,4,134
Dahab,Cafe and Restaurant,Dyarna Dahab Hotel,28.48821082,34.51522127,300,4,135
Dahab,Cafe and Restaurant,Abo Zaed Restaurant Dahab,28.49526845,34.5168615,150,4,136
Dahab,Cafe and Restaurant,King Falafel Restaurant,28.49197272,34.51563987,100,4,137
Dahab,Cafe and Restaurant,Chill Out Cafe,28.50039165,34.51699377,100,4,138
Dahab,Cafe and Restaurant,Beduin food,28.49512354,34.5160536,150,4,139
Dahab,Cafe and Restaurant,Abo zed Restaurant,28.49533172,34.51636108,200,4,140
Dahab,Cafe and Restaurant,El Sharkawy Restaurant,28.50651745,34.5179144,150,4,141
Dahab,Cafe and Restaurant,Fish Break,28.50913814,34.51615483,200,4,142
Dahab,Cafe and Restaurant,El PortSaidy Sandwiches,28.49285992,34.5160634,50,4,143
Dahab,Cafe and Restaurant,3M Dahab,28.49681471,34.5160328,150,4,144
Dahab,Cafe and Restaurant,Fattoush-Lebanese Food,28.48792795,34.5155209,200,4,145
Dahab,Cafe and Restaurant,Om Mohamed Restaurant,28.50416681,34.51041733,100,4,146
Dahab,Cafe and Restaurant,Chef Othman Restaurant,28.50743725,34.5170052,200,4,147
Dahab,Cafe and Restaurant,Darwish Fish Market,28.51190565,34.51437067,200,4,148
Dahab,Cafe and Restaurant,Waffle Hut Dahab,28.50003585,34.5207376,150,4,149
Dahab,Cafe and Restaurant,Matamata restaurant,28.48996345,34.51598417,150,4,150
Dahab,Cafe and Restaurant,Le Don Camillo,28.50018125,34.51722047,250,4,151
Dahab,Cafe and Restaurant,Blue House Restaurant and Cafe,28.49790585,34.51746997,200,4,152
Dahab,Cafe and Restaurant,Thai Restaurant,28.49978225,34.5187855,200,4,153
Dahab,Cafe and Restaurant,Jays Cafe,28.49885705,34.51814307,200,4,154
Dahab,Cafe and Restaurant,Afandina Cafe,29.39144063,34.79276427,50,4,155
Dahab,Cafe and Restaurant,Koshari,28.49744332,34.5168308,50,4,156
Dahab,Cafe and Restaurant,Lagona restaurant,28.48617575,34.51312067,100,4,157
Dahab,Cafe and Restaurant,Abo Omar Restaurant,28.50921477,34.51357088,100,4,158
Dahab,Cafe and Restaurant,Abo Ahmed Restaurant,28.4997476,34.51961848,100,4,159
Dahab,Cafe and Restaurant,Romantic italian Restaurant,28.51089405,34.5154461,150,4,160
Dahab,Cafe and Restaurant,Chicken Shop Restaurant,28.50647675,34.51786077,200,4,161
Dahab,Cafe and Restaurant,Seaview Dahab Hotel and restaurant,28.48779912,34.51549177,300,4,162
Dahab,Cafe and Restaurant,El Hossini Restaurant,28.49252935,34.515941,250,4,163
Dahab,Cafe and Restaurant,El Sheikh Karam Restaurant,28.50803255,34.51662727,200,4,164
Dahab,Cafe and Restaurant,The Chinese Restaurant,28.49978225,34.51864597,300,4,165
Dahab,Cafe and Restaurant,Coffee Corner,28.50063295,34.5158572,50,4,166
Dahab,Cafe and Restaurant,Vie Restaurant,28.46988955,34.47817727,70,4,167
Dahab,Cafe and Restaurant,Kiki's Sushi Bar,28.49530302,34.51715637,300,4,168
Dahab,Cafe and Restaurant,Al Madina Fish Restaurant,28.48277515,34.4916809,200,4,169
Dahab,Cafe and Restaurant,El Masryeen King Falafel,28.50065181,34.51960987,50,4,170
Dahab,Cafe and Restaurant,Wish Sandwich,28.51385138,34.51340233,100,4,171
Dahab,Cafe and Restaurant,Everyday Old Factory Cafe,28.49142432,34.5151024,150,4,172
Dahab,Cafe and Restaurant,Speed Bar,28.48053355,34.49176127,100,4,173
Dahab,Cafe and Restaurant,Berry Kitchen,28.49427225,34.51457974,200,4,174
Dahab,Cafe and Restaurant,Sabah w Masa,28.49063986,34.51613457,150,4,175
Dahab,Cafe and Restaurant,Moon House Cafe Restaurant,28.50765305,34.51910034,150,4,176
Dahab,Cafe and Restaurant,Abooo Zaed,28.49536725,34.5169693,200,4,177
Dahab,Cafe and Restaurant,Veganzania restaurant,28.49580195,34.51623957,150,4,178
Dahab,Cafe and Restaurant,Light House Restaurant,28.49919631,34.51990717,200,4,179
Dahab,Cafe and Restaurant,Syrian Food,28.4958145,34.51684287,100,4,180
Dahab,Cafe and Restaurant,Kroosh Restaurant,28.49107925,34.5154381,150,4,181
Dahab,Cafe and Restaurant,Shader El Samak,28.49069025,34.51522897,200,4,182
Dahab,Diving,Octopus World Dahab Dive center,28.49908955,34.51867127,200,4,183
Dahab,Diving,Sea Dancer Dive center,28.49848555,34.51778354,150,4,184
Dahab,Diving,Dahab Divers Lodge,28.50066913,34.51979547,150,4,185
Dahab,Diving,Big Blue Dahab,28.48934255,34.51571727,150,4,186
Dahab,Diving,H20 Divers Dahab,28.49847185,34.51784184,150,4,187
Dahab,Diving,Orca Dive Dahab,28.49610945,34.51675907,150,4,188
Dahab,Diving,Dahab Divers,28.49922185,34.5182456,150,4,189
Dahab,Diving,Aqua Divers Dahab,28.48817445,34.51541707,150,4,190
Dahab,Diving,Scuba Seekers,28.49577922,34.51623987,150,4,191
Dahab,Diving,Bedouin Divers Dahab,28.49195195,34.51659767,150,4,192
Dahab,Diving,XDI- Club Red,28.49498505,34.5173746,150,4,193
Dahab,Diving,Fish and Friends DivingCenter,28.49785492,34.51727107,150,4,194
Dahab,Diving,Dahab Divers Technical,28.49974625,34.5177197,150,4,195
Dahab,Diving,Fantasea Divers Dahab,28.50336995,34.51987997,150,4,196
Dahab,Diving,Penguin Divers Club,28.49070525,34.51600337,150,4,197
Dahab,Diving,Circle Divers Dahab,28.47944341,34.49099617,150,4,198
Dahab,Diving,Deep Blue Divers Dahab,28.49518512,34.51597954,150,4,199
Dahab,Diving,Red Sea Tribe,28.49962205,34.51978507,150,4,200
Dahab,Diving,Sinai Divers Backpackers,28.49789495,34.51709177,150,4,201
Dahab,Diving,Sunsplash Divers Hotel,28.48693275,34.51478021,150,4,202
Dahab,Diving,Desert Divers Dahab,28.5018491,34.5204124,150,4,203
Dahab,Diving,Nesima DivingCentre,28.49282025,34.51710577,150,4,204
Dahab,Diving,Red Sea Relax Dive Center,28.49911255,34.51888537,150,4,205
Dahab,Diving,Black Rock Dive Centre,28.47943755,34.49138817,150,4,206
Dahab,Diving,Poseidon Divers Red Sea ,28.50154855,34.52028067,150,4,207
Dahab,Diving,Duiken In Dahab,28.49592185,34.516606,150,4,208
Dahab,Diving,Liquid Adventures in Dahab,28.49601985,34.51634887,150,4,209
Dahab,Diving,SlyDive Dahab,28.48882918,34.51458717,150,4,210
Dahab,Diving,Blue Realm Diving,28.47825438,34.50120087,150,4,211
Dahab,Diving,Scuba Zone Dahab,28.49041884,34.51499827,150,4,212
Dahab,Diving,Dahab Tec Diving,28.50912605,34.51362367,150,4,213
Dahab,Diving,Mirage Divers,28.50125181,34.52045337,150,4,214
Dahab,Diving,Blue Ocean Dive,28.50914875,34.51360307,150,4,215
Dahab,Diving,Shams Hotel and Dive Centre,28.49228618,34.51658607,150,4,216
Dahab,Diving,Dahab days DivingCentre,28.48054255,34.51204267,150,4,217
Dahab,Diving,Freedive Dahab,28.50000355,34.51935967,150,4,218
Dahab,Diving,Nirvana Divers Hotel,28.49924162,34.51934507,150,4,219
Dahab,Diving,Dpm  Dahab,28.50001415,34.51988107,150,4,220
Dahab,Diving,Sinai Divers ,28.49789495,34.5171025,150,4,221
Dahab,Diving,Dahab Freedivers,28.49918675,34.51883677,150,4,222
Dahab,Diving,Lighthouse Divecenter,28.49917745,34.51990717,150,4,223
Dahab,Diving,Scubatec Dahab Dive Shop,28.51014355,34.51302354,150,4,224
Dahab,Diving,Lagona Divers,28.48617575,34.5131314,150,4,225
Dahab,Diving,Freedive N Egypt Dahab,28.50000355,34.5193704,150,4,226
Dahab,Diving,Shanti freediving,28.49064815,34.5160345,150,4,227
Dahab,Diving,Dive Urge,28.50567055,34.5196037,150,4,228
Dahab,Diving,Reef 2000 DivingCentre,28.51815256,34.51113827,150,4,229
